tshirt,positive_pant
189761801,174119877
73558670,71589429
145785050,146343123
132036599,130097404
73801643,65668002
133165099,145055992
155592458,125587948
150870098,167536201
146622935,155273185
154611166,154111486
20494089,25476699
88767314,122148641
181621833,192276404
105640681,98113650
158512482,161483519
69691096,71016626
126842335,146356927
127600360,126511524
183798956,178637563
207363735,205257198
146256246,130454651
195669258,195827013
209150148,205016394
151356869,192479487
88092791,84436849
62608578,52863696
94408639,123898057
132380041,132493380
164341729,161606824
153703729,159312684
97463889,95761607
189074384,192785491
9662031,6432966
150898082,153404817
35541136,39145980
211497127,60790092
199723754,196597860
132665905,128454129
178051491,180781386
24882982,146251248
118239289,120724678
195230817,202623837
121143438,105459290
119465059,104923585
100082634,101517266
194408315,195464141
38061413,42552589
128895622,103670817
138882419,146410377
90591562,135941529
143409817,58890483
191393565,64201502
143687028,175635797
165237872,177468148
182619160,185309526
159397062,159130697
188890918,145698843
209767246,211728352
67497727,51054997
99179978,64091620
61348826,75083008
59812305,115588701
125630165,115279635
196827681,214272771
71777017,64767177
97844121,68593041
44417365,48783531
156087516,184176255
185554155,194137235
200028452,196591948
124315020,125134113
127398621,129525867
79918083,80135615
165178513,171605373
190289793,180589194
211715197,198602565
193057490,191106502
150719945,210884055
136479649,208707094
136804044,138227528
162009346,130515963
160991766,159582724
133630483,133875387
194424130,197279026
214028945,215076108
141003666,86696544
158328470,152895751
93741891,104969730
176303724,173806676
42677194,59180507
104615318,109703625
192534353,173403875
101703176,79478530
119366943,118295431
134224894,134373151
107685186,112084731
106673761,72930784
113975094,125561820
47522903,82090953
177945543,148697419
172915668,206535099
152716502,150497376
50590595,141861491
133650191,133534838
145416972,139343105
213570569,172319069
184578976,178821333
7634551,6080380
47615545,27902304
71778209,80787153
155675181,127467781
153398107,150075560
119432545,107906186
194854193,194600253
144150946,150190785
192963741,197316913
149538068,150134205
106752932,124057039
94920935,143190052
69956538,69505674
4257312,86805741
128456286,185315213
63482353,68485314
133756780,124651016
144809833,141100377
164485951,121545971
172855868,173888489
79918083,80059770
185930224,173624781
165022904,169916613
172045607,136024249
208849272,206239842
99216304,98822788
101195101,61510928
198617253,194793538
124120504,118295431
184083427,201020544
198228318,183994399
204132692,200977517
118098326,118237075
215588004,145928767
181073690,180513434
61260502,65435921
136481848,150894162
188016405,178637563
112233900,116152823
143912032,132659339
50636770,56059925
165016255,196932277
106666030,137673411
164971797,135665008
204915615,206194692
201898403,202309524
189960408,189144234
142502084,140835167
203644375,166325437
156261532,157644686
113939139,160828783
81749003,81669406
194262456,204908359
62896430,52833714
213546962,210181103
68360088,66515061
63313317,70495996
157225127,162715574
102155442,98002086
64115111,65287433
100635431,99812279
135012633,120663823
170109518,68159598
49577341,47933546
195479303,197296160
184798774,186497926
69163955,66944616
163606535,219353278
221296681,207423223
87191829,89051050
156078856,152846379
131078200,133835541
98042255,100979409
132881977,128188619
39202302,29640660
98257901,99867681
129072505,48355257
162806425,192479487
215910634,208340794
195514800,193777926
195066170,142953521
185077281,147313262
158099583,169810419
162873337,57866917
114977716,108136270
199268162,200657752
87883547,44908618
217146044,209500519
154808199,112242452
127458174,131100004
101178969,103002253
114044738,116333828
173712406,97745452
197532308,178342970
94063575,119694622
35320114,100883691
159388090,150894162
141229233,216851490
209884520,207459533
145040967,163185099
132282670,76959589
113098812,104189342
86062418,94286989
180419994,174187608
172516806,139426799
78084328,74407124
113579121,93767564
99133071,156063795
102139378,7200181
101778735,98995593
182978458,185281284
154320713,154937089
209304199,215934988
126857726,151938690
203804628,195972600
184357689,168703206
91803790,149542628
204187884,206806639
90346469,90088117
168337931,172192313
141973380,141690901
59697903,57378769
183738541,159278229
119554820,95851352
204795770,204951128
146125679,147993227
162881997,132927132
140088560,138619563
182664206,185297768
138756151,167722788
111152160,97435471
139941662,143417344
73841937,64378103
115442281,83582700
164309952,135488574
188624955,71973215
98679064,96565840
77125250,74709134
152724069,144159254
212158304,213910952
38763804,25312081
68871686,63835867
128103668,57813148
168678493,157168971
61298566,61691281
146349994,169503054
173299434,218003340
184940860,188977857
48005896,53106197
85271107,83242861
144351285,142701004
182106026,119268034
136704939,160828770
129544524,127379080
170119415,170433959
150142755,153451094
160086927,161436405
100880596,47372219
184285973,204427661
198794454,200545098
58098135,138000797
136720024,119810121
189929048,42768794
183869980,61063249
194854193,181716690
126907150,127514628
124744007,139269134
191492229,192337066
179206356,166173007
199697222,62509697
37643955,97905799
184502434,188977857
118672316,172047598
125481999,133181618
122516394,131983237
144577935,94866118
191889220,192088366
80170740,92466424
172004919,177132947
160815751,159451272
80235310,53208411
120282820,125801664
174780924,184478646
165302081,162879031
117325969,130116595
195705336,202400611
67581643,104078225
185266866,187523780
155667090,154325535
204959969,143634795
137711786,143777540
207681957,213039115
101444571,99232660
6611869,68548024
189957116,203378013
214047451,204951128
119700313,132092047
88879534,85514996
180893941,159530997
125882384,127379086
114898166,114431567
189105440,165501388
42106290,138792027
141229218,144925504
121210795,103532943
49149068,47909717
217374807,162812916
155607823,4308706
161218358,156343228
155821728,163261590
189638755,183722958
67255216,60474016
129694036,115094854
133699927,136785918
69320891,59084479
50301554,43742893
213115814,205548905
174188176,169300996
125546142,162009375
142457566,149694607
212484036,132765124
145943468,121825328
174349603,173750669
112603654,100750743
144177165,105330893
43294126,60312129
59697903,67101219
129113287,136027809
161350650,154967941
73369726,103103034
145395397,145510192
177601727,153620099
178831497,130348874
173213703,168388599
168390192,162268934
64345010,85921401
41978163,32134695
49558262,49749557
6207946,17044474
131771979,86156042
79528811,78671656
49141446,52645084
89595293,84148105
87197712,85882282
124981071,145698281
184578976,143634795
152360579,166773401
194535701,193643458
151499027,134593248
104731146,103785277
101995918,105137845
142720237,154955343
134759451,142506882
98306618,94860692
81138128,69284755
156466695,116564822
85340971,76726549
82643624,80025293
62786362,18159496
40840769,45285412
198317003,182331189
62398302,75158358
175184288,153590385
145616960,108811400
106692325,17340283
189768721,69465588
126003844,128222508
193221723,192300053
192176948,189738021
43945295,45285412
141078913,78945578
202542696,206753694
148475980,66944616
145616135,138017153
172915450,192763527
145864351,146259692
166748794,145283060
105455505,97424124
195467464,202215908
188573600,148309219
163690349,163947262
182095688,201898225
79055067,98965162
136002498,131666373
122155396,130379478
145620300,133538276
10080601,56833164
116555315,119064078
48306208,49537205
37021850,36451708
97684444,9140331
85101694,86072593
134993887,148616049
130708207,132539278
126150857,128511782
134977115,138558133
182139840,176290787
89637863,89054065
72313974,33998263
159936822,172373814
145108909,128174397
151567377,139946891
61878543,27521006
110799274,90701465
202841769,204752087
143638754,206916896
195185278,220231656
111863688,130356311
167195680,208300745
148428559,152271695
201392995,188839257
95320041,95743234
71191280,72133348
170369567,158439083
78091766,30107537
97802822,144011663
133296288,152517177
20286801,58047550
156380242,154960861
150025011,144840294
119682439,146801006
167761529,166248403
134253866,133297192
124966333,124928194
188372246,191151835
49033520,49551652
29575517,29512641
215216714,208648650
103101604,118092378
91200571,114533861
160922643,163506458
162185175,130448283
63567900,65219771
84518778,107828759
126059548,126797711
102621909,131100004
69104105,50516516
1147106,119704925
82007253,105122046
62891540,58047550
48306208,48262433
130519907,104818923
104933490,66945124
106731131,113423290
201915757,146163956
154320713,172528428
139471393,120872594
72449594,110682405
93767520,73456599
140987179,157616693
155794499,154588377
50636918,44421574
65294815,64548619
83551273,102234445
117688753,121764372
48005896,56111247
114529305,40169364
67472971,68893681
211000181,210175523
128011899,125101073
144268574,141702081
74246265,73070315
24042955,82629781
171869614,172009968
152604509,125945471
147322908,144688647
188992941,188607234
185818690,167762423
56347308,19371412
158257428,130097633
65202363,73125668
168354113,179166711
126122207,145800831
212090036,205442534
95116548,70952468
172244233,172947869
152766070,145143325
42743976,92953972
128222302,142385883
114568915,119623511
49731646,103081438
127337203,145016127
154974082,172220258
78082197,62444507
201905119,204623584
190110481,192989325
170460544,162034759
204810384,195593237
108961208,126951677
51537540,47774839
186156571,201202060
62825513,71103344
122204446,123003287
66022897,57287569
142176894,113102922
61384414,65678091
18884899,82540268
165237872,167361581
104904179,112507486
103280474,98324539
127725754,131370991
76119825,87788289
158778065,206837432
194579053,161654569
144905046,191376423
107239336,110658452
105029548,105796322
147669191,146216380
119736138,76959589
130195672,81738053
140987179,154221758
6446762,5990830
161972894,161421269
46894218,78354250
46091450,78889848
52392226,52862806
172907083,158680835
143938252,135695313
60958689,49749557
76759214,203166398
189006531,211808649
184083427,185191558
94341880,94672425
183936862,179773894
95678474,98324685
187752998,146410377
147380892,144908852
87883547,88603140
165123300,163895484
120357001,119176720
163437844,161245125
74509678,74509767
191383376,186009388
134228198,83852584
89406225,136099987
200919984,216123846
166638000,170063755
136567982,107556326
212877254,218380383
183825313,175570422
184117105,85024272
53448702,54378128
183753338,139343105
194663791,192970032
107688345,133914936
144344884,143056113
192382788,192387411
147305870,144925504
162494374,176988730
42047362,44479205
162654734,152424331
205963493,203936761
91193193,177292292
165657011,161436405
200250497,172993772
143179104,136805956
153232915,160834394
199892503,203516847
165135814,166150242
